<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.01	20:00:00	1.17047	1.17052	1.17013	1.17044	914	0	0
2025.09.01	21:00:00	1.17044	1.17076	1.17040	1.17074	809	0	0
2025.09.01	22:00:00	1.17074	1.17138	1.17074	1.17129	1239	0	0
2025.09.01	23:00:00	1.17129	1.17135	1.17111	1.17121	941	0	0
2025.09.02	00:00:00	1.17088	1.17088	1.17057	1.17069	516	0	29
2025.09.02	01:00:00	1.17069	1.17133	1.17053	1.17110	681	0	0
2025.09.02	02:00:00	1.17112	1.17183	1.17108	1.17149	960	0	0
2025.09.02	03:00:00	1.17149	1.17158	1.17033	1.17045	3316	0	0
2025.09.02	04:00:00	1.17045	1.17070	1.16995	1.17037	4364	0	0
2025.09.02	05:00:00	1.17037	1.17042	1.16923	1.16985	3107	0	0
2025.09.02	06:00:00	1.16985	1.16993	1.16930	1.16952	2046	0	0
2025.09.02	07:00:00	1.16952	1.16961	1.16898	1.16934	1949	0	0
2025.09.02	08:00:00	1.16934	1.16971	1.16872	1.16945	2621	0	0
2025.09.02	09:00:00	1.16945	1.17066	1.16945	1.17032	4380	0	0
2025.09.02	10:00:00	1.17031	1.17067	1.16429	1.16459	11517	0	0
2025.09.02	11:00:00	1.16461	1.16557	1.16338	1.16448	10446	0	0
2025.09.02	12:00:00	1.16446	1.16484	1.16238	1.16377	8519	0	0
2025.09.02	13:00:00	1.16377	1.16420	1.16268	1.16318	6820	0	0
2025.09.02	14:00:00	1.16318	1.16497	1.16281	1.16467	6844	0	0
2025.09.02	15:00:00	1.16469	1.16532	1.16129	1.16173	9553	0	0
2025.09.02	16:00:00	1.16173	1.16514	1.16151	1.16489	9279	0	0
2025.09.02	17:00:00	1.16492	1.16827	1.16491	1.16624	11281	0	0
2025.09.02	18:00:00	1.16625	1.16685	1.16494	1.16526	7263	0	0
2025.09.02	19:00:00	1.16528	1.16548	1.16430	1.16442	4257	0	0
2025.09.02	20:00:00	1.16442	1.16484	1.16415	1.16424	2961	0	0
2025.09.02	21:00:00	1.16424	1.16435	1.16297	1.16336	3347	0	0
2025.09.02	22:00:00	1.16337	1.16414	1.16321	1.16414	2458	0	0
2025.09.02	23:00:00	1.16414	1.16429	1.16387	1.16424	1788	0	0
2025.09.03	00:00:00	1.16390	1.16416	1.16360	1.16393	1086	0	50
2025.09.03	01:00:00	1.16393	1.16441	1.16363	1.16370	892	0	0
2025.09.03	02:00:00	1.16373	1.16380	1.16327	1.16328	1306	0	0
2025.09.03	03:00:00	1.16328	1.16365	1.16290	1.16332	2219	0	0
2025.09.03	04:00:00	1.16331	1.16355	1.16264	1.16304	3186	0	0
2025.09.03	05:00:00	1.16303	1.16354	1.16248	1.16274	2533	0	0
2025.09.03	06:00:00	1.16274	1.16304	1.16231	1.16235	1911	0	0
2025.09.03	07:00:00	1.16235	1.16318	1.16220	1.16318	1935	0	0
2025.09.03	08:00:00	1.16317	1.16345	1.16262	1.16300	2330	0	0
2025.09.03	09:00:00	1.16301	1.16431	1.16285	1.16329	4061	0	0
2025.09.03	10:00:00	1.16329	1.16361	1.16082	1.16358	7674	0	0
2025.09.03	11:00:00	1.16358	1.16576	1.16356	1.16565	5703	0	0
2025.09.03	12:00:00	1.16565	1.16649	1.16518	1.16565	4962	0	0
2025.09.03	13:00:00	1.16564	1.16578	1.16398	1.16435	3974	0	0
2025.09.03	14:00:00	1.16435	1.16545	1.16400	1.16518	3979	0	0
2025.09.03	15:00:00	1.16516	1.16589	1.16447	1.16483	6123	0	0
2025.09.03	16:00:00	1.16484	1.16541	1.16384	1.16488	8171	0	0
2025.09.03	17:00:00	1.16488	1.16805	1.16469	1.16637	10744	0	0
2025.09.03	18:00:00	1.16637	1.16822	1.16632	1.16752	6208	0	0
2025.09.03	19:00:00	1.16752	1.16776	1.16666	1.16754	3818	0	0
2025.09.03	20:00:00	1.16754	1.16772	1.16588	1.16612	3211	0	0
2025.09.03	21:00:00	1.16612	1.16679	1.16582	1.16618	3452	0	0
2025.09.03	22:00:00	1.16618	1.16629	1.16559	1.16584	2250	0	0
2025.09.03	23:00:00	1.16583	1.16646	1.16557	1.16612	1509	0	0
2025.09.04	00:00:00	1.16587	1.16604	1.16569	1.16581	1064	0	50
2025.09.04	01:00:00	1.16591	1.16630	1.16570	1.16604	647	0	0
2025.09.04	02:00:00	1.16603	1.16624	1.16568	1.16611	943	0	0
2025.09.04	03:00:00	1.16612	1.16623	1.16547	1.16587	3405	0	0
2025.09.04	04:00:00	1.16588	1.16696	1.16524	1.16584	3729	0	0
2025.09.04	05:00:00	1.16583	1.16590	1.16511	1.16530	2619	0	0
2025.09.04	06:00:00	1.16530	1.16557	1.16503	1.16532	2030	0	0
2025.09.04	07:00:00	1.16532	1.16550	1.16505	1.16516	1579	0	0
2025.09.04	08:00:00	1.16516	1.16555	1.16485	1.16552	1997	0	0
2025.09.04	09:00:00	1.16553	1.16613	1.16501	1.16519	4080	0	0
2025.09.04	10:00:00	1.16519	1.16586	1.16439	1.16507	4911	0	0
2025.09.04	11:00:00	1.16502	1.16593	1.16481	1.16575	4571	0	0
2025.09.04	12:00:00	1.16574	1.16598	1.16397	1.16432	4286	0	0
2025.09.04	13:00:00	1.16432	1.16598	1.16430	1.16529	4411	0	0
2025.09.04	14:00:00	1.16528	1.16530	1.16394	1.16428	4031	0	0
2025.09.04	15:00:00	1.16430	1.16577	1.16299	1.16459	8701	0	0
2025.09.04	16:00:00	1.16459	1.16558	1.16375	1.16492	7554	0	0
2025.09.04	17:00:00	1.16481	1.16516	1.16317	1.16346	9468	0	0
2025.09.04	18:00:00	1.16346	1.16500	1.16314	1.16476	4816	0	0
2025.09.04	19:00:00	1.16476	1.16483	1.16340	1.16395	3518	0	0
2025.09.04	20:00:00	1.16396	1.16401	1.16345	1.16375	2551	0	0
2025.09.04	21:00:00	1.16375	1.16479	1.16367	1.16440	2433	0	0
2025.09.04	22:00:00	1.16440	1.16521	1.16440	1.16510	2172	0	0
2025.09.04	23:00:00	1.16509	1.16525	1.16485	1.16517	1186	0	0
2025.09.05	00:00:00	1.16466	1.16485	1.16456	1.16467	428	0	50
2025.09.05	01:00:00	1.16473	1.16534	1.16462	1.16489	742	0	1
2025.09.05	02:00:00	1.16490	1.16579	1.16487	1.16569	1383	0	0
2025.09.05	03:00:00	1.16569	1.16609	1.16524	1.16597	3497	0	0
2025.09.05	04:00:00	1.16597	1.16720	1.16596	1.16708	2868	0	0
2025.09.05	05:00:00	1.16708	1.16746	1.16683	1.16684	1863	0	0
2025.09.05	06:00:00	1.16683	1.16734	1.16662	1.16714	1862	0	0
2025.09.05	07:00:00	1.16714	1.16719	1.16651	1.16670	1452	0	0
2025.09.05	08:00:00	1.16670	1.16777	1.16666	1.16770	1767	0	0
2025.09.05	09:00:00	1.16770	1.16776	1.16651	1.16692	4581	0	0
2025.09.05	10:00:00	1.16692	1.16789	1.16665	1.16778	4616	0	0
2025.09.05	11:00:00	1.16778	1.16845	1.16753	1.16834	3309	0	0
2025.09.05	12:00:00	1.16834	1.16925	1.16814	1.16880	3348	0	0
2025.09.05	13:00:00	1.16880	1.16966	1.16869	1.16916	2886	0	0
2025.09.05	14:00:00	1.16916	1.16917	1.16778	1.16872	4517	0	0
2025.09.05	15:00:00	1.16873	1.17501	1.16862	1.17342	15600	0	0
2025.09.05	16:00:00	1.17343	1.17502	1.17139	1.17489	14744	0	0
2025.09.05	17:00:00	1.17491	1.17595	1.17230	1.17367	12453	0	0
2025.09.05	18:00:00	1.17365	1.17594	1.17349	1.17584	7714	0	0
2025.09.05	19:00:00	1.17583	1.17596	1.17366	1.17391	5185	0	0
2025.09.05	20:00:00	1.17391	1.17392	1.17248	1.17260	4600	0	0
2025.09.05	21:00:00	1.17260	1.17264	1.17145	1.17171	2960	0	0
2025.09.05	22:00:00	1.17171	1.17231	1.17131	1.17179	2496	0	0
2025.09.05	23:00:00	1.17180	1.17219	1.17149	1.17209	1437	0	0
2025.09.08	00:00:00	1.17116	1.17186	1.17095	1.17171	259	0	7
2025.09.08	01:00:00	1.17171	1.17197	1.17036	1.17059	2891	0	0
2025.09.08	02:00:00	1.17060	1.17160	1.17058	1.17123	2767	0	0
2025.09.08	03:00:00	1.17123	1.17132	1.17047	1.17129	4503	0	0
2025.09.08	04:00:00	1.17130	1.17176	1.17076	1.17129	4787	0	0
2025.09.08	05:00:00	1.17128	1.17163	1.17103	1.17151	3657	0	0
2025.09.08	06:00:00	1.17151	1.17158	1.17081	1.17095	2635	0	0
2025.09.08	07:00:00	1.17094	1.17143	1.17061	1.17131	1928	0	0
2025.09.08	08:00:00	1.17131	1.17210	1.17122	1.17151	2309	0	0
2025.09.08	09:00:00	1.17149	1.17278	1.17119	1.17269	5511	0	0
2025.09.08	10:00:00	1.17269	1.17339	1.17205	1.17328	5542	0	0
2025.09.08	11:00:00	1.17327	1.17429	1.17259	1.17314	4971	0	0
2025.09.08	12:00:00	1.17314	1.17316	1.17208	1.17238	3774	0	0
2025.09.08	13:00:00	1.17237	1.17290	1.17201	1.17260	3886	0	0
2025.09.08	14:00:00	1.17258	1.17319	1.17247	1.17292	3989	0	0
2025.09.08	15:00:00	1.17288	1.17417	1.17228	1.17378	5918	0	0
2025.09.08	16:00:00	1.17379	1.17563	1.17366	1.17512	6413	0	0
2025.09.08	17:00:00	1.17512	1.17546	1.17399	1.17455	7112	0	0
2025.09.08	18:00:00	1.17454	1.17523	1.17432	1.17504	5024	0	0
2025.09.08	19:00:00	1.17504	1.17519	1.17351	1.17407	3576	0	0
2025.09.08	20:00:00	1.17407	1.17471	1.17351	1.17397	2858	0	0
2025.09.08	21:00:00	1.17397	1.17628	1.17397	1.17612	2726	0	0
2025.09.08	22:00:00	1.17612	1.17658	1.17595	1.17625	2652	0	0
2025.09.08	23:00:00	1.17625	1.17637	1.17595	1.17614	1351	0	0
2025.09.09	00:00:00	1.17599	1.17605	1.17565	1.17591	520	0	26
2025.09.09	01:00:00	1.17599	1.17651	1.17599	1.17622	1115	0	0
2025.09.09	02:00:00	1.17621	1.17728	1.17621	1.17686	1625	0	0
2025.09.09	03:00:00	1.17687	1.17744	1.17656	1.17716	2777	0	0
2025.09.09	04:00:00	1.17716	1.17779	1.17660	1.17752	3191	0	0
2025.09.09	05:00:00	1.17752	1.17770	1.17679	1.17689	2752	0	0
2025.09.09	06:00:00	1.17688	1.17701	1.17635	1.17640	1606	0	0
2025.09.09	07:00:00	1.17641	1.17758	1.17638	1.17729	1751	0	0
2025.09.09	08:00:00	1.17728	1.17800	1.17713	1.17789	2704	0	0
2025.09.09	09:00:00	1.17790	1.17800	1.17562	1.17648	5445	0	0
2025.09.09	10:00:00	1.17648	1.17684	1.17478	1.17528	6207	0	0
2025.09.09	11:00:00	1.17528	1.17623	1.17444	1.17595	8154	0	0
2025.09.09	12:00:00	1.17596	1.17724	1.17594	1.17675	5277	0	0
2025.09.09	13:00:00	1.17675	1.17714	1.17526	1.17541	4806	0	0
2025.09.09	14:00:00	1.17540	1.17546	1.17413	1.17422	4199	0	0
2025.09.09	15:00:00	1.17422	1.17451	1.17276	1.17373	5611	0	0
2025.09.09	16:00:00	1.17373	1.17490	1.17341	1.17417	6469	0	0
2025.09.09	17:00:00	1.17417	1.17627	1.17226	1.17307	14470	0	0
2025.09.09	18:00:00	1.17308	1.17317	1.17157	1.17221	6549	0	0
2025.09.09	19:00:00	1.17222	1.17299	1.17188	1.17190	3894	0	0
2025.09.09	20:00:00	1.17191	1.17237	1.17085	1.17094	4144	0	0
2025.09.09	21:00:00	1.17094	1.17146	1.17043	1.17065	3202	0	0
2025.09.09	22:00:00	1.17065	1.17091	1.17038	1.17066	2225	0	0
2025.09.09	23:00:00	1.17066	1.17115	1.17045	1.17096	1697	0	0
2025.09.10	00:00:00	1.17080	1.17090	1.17040	1.17087	735	0	50
2025.09.10	01:00:00	1.17086	1.17136	1.17071	1.17120	976	0	0
2025.09.10	02:00:00	1.17116	1.17121	1.16974	1.17023	1730	0	0
2025.09.10	03:00:00	1.17023	1.17025	1.16961	1.16971	2931	0	0
2025.09.10	04:00:00	1.16971	1.17027	1.16895	1.16996	4443	0	0
2025.09.10	05:00:00	1.16995	1.17083	1.16993	1.17072	3088	0	0
2025.09.10	06:00:00	1.17072	1.17102	1.17067	1.17081	1984	0	0
2025.09.10	07:00:00	1.17083	1.17156	1.17074	1.17150	1821	0	0
2025.09.10	08:00:00	1.17148	1.17160	1.17052	1.17086	2375	0	0
2025.09.10	09:00:00	1.17086	1.17185	1.16917	1.16981	5661	0	0
2025.09.10	10:00:00	1.16980	1.17079	1.16824	1.17029	6731	0	0
2025.09.10	11:00:00	1.17030	1.17037	1.16911	1.16999	5024	0	0
2025.09.10	12:00:00	1.16999	1.17171	1.16984	1.17134	4201	0	0
2025.09.10	13:00:00	1.17134	1.17147	1.16963	1.17004	4185	0	0
2025.09.10	14:00:00	1.17004	1.17069	1.16953	1.17047	4236	0	0
2025.09.10	15:00:00	1.17048	1.17263	1.16912	1.17004	11955	0	0
2025.09.10	16:00:00	1.17004	1.17246	1.16958	1.17202	9726	0	0
2025.09.10	17:00:00	1.17198	1.17308	1.17151	1.17278	7822	0	0
2025.09.10	18:00:00	1.17279	1.17302	1.17133	1.17147	4977	0	0
2025.09.10	19:00:00	1.17144	1.17162	1.17026	1.17056	3360	0	0
2025.09.10	20:00:00	1.17056	1.17114	1.17018	1.17059	2748	0	0
2025.09.10	21:00:00	1.17059	1.17121	1.17027	1.17047	2378	0	0
2025.09.10	22:00:00	1.17045	1.17047	1.16935	1.17003	2425	0	0
2025.09.10	23:00:00	1.17003	1.17014	1.16937	1.16950	1277	0	0
2025.09.11	00:00:00	1.16924	1.16989	1.16921	1.16984	655	0	50
2025.09.11	01:00:00	1.16980	1.17034	1.16964	1.17031	638	0	0
2025.09.11	02:00:00	1.17031	1.17069	1.17013	1.17026	1038	0	0
2025.09.11	03:00:00	1.17025	1.17026	1.16938	1.16941	2253	0	0
2025.09.11	04:00:00	1.16941	1.17027	1.16931	1.16974	2359	0	0
2025.09.11	05:00:00	1.16974	1.16989	1.16937	1.16964	1904	0	0
2025.09.11	06:00:00	1.16963	1.17003	1.16948	1.16959	1386	0	0
2025.09.11	07:00:00	1.16959	1.16996	1.16940	1.16994	1352	0	0
2025.09.11	08:00:00	1.16995	1.16996	1.16892	1.16900	2019	0	0
2025.09.11	09:00:00	1.16901	1.16968	1.16838	1.16907	5577	0	0
2025.09.11	10:00:00	1.16906	1.16964	1.16866	1.16926	5705	0	0
2025.09.11	11:00:00	1.16926	1.16954	1.16886	1.16921	4263	0	0
2025.09.11	12:00:00	1.16920	1.16932	1.16774	1.16858	4407	0	0
2025.09.11	13:00:00	1.16858	1.16884	1.16800	1.16832	3945	0	0
2025.09.11	14:00:00	1.16832	1.16911	1.16781	1.16838	4905	0	0
2025.09.11	15:00:00	1.16839	1.17209	1.16592	1.17150	15341	0	0
2025.09.11	16:00:00	1.17152	1.17410	1.17141	1.17394	14671	0	0
2025.09.11	17:00:00	1.17393	1.17443	1.17256	1.17280	8544	0	0
2025.09.11	18:00:00	1.17280	1.17462	1.17262	1.17315	5968	0	0
2025.09.11	19:00:00	1.17317	1.17398	1.17306	1.17365	4049	0	0
2025.09.11	20:00:00	1.17366	1.17391	1.17278	1.17317	3982	0	0
2025.09.11	21:00:00	1.17317	1.17384	1.17307	1.17357	2589	0	0
2025.09.11	22:00:00	1.17357	1.17390	1.17338	1.17369	2583	0	0
2025.09.11	23:00:00	1.17369	1.17397	1.17362	1.17366	2280	0	0
2025.09.12	00:00:00	1.17310	1.17337	1.17310	1.17326	635	0	50
2025.09.12	01:00:00	1.17326	1.17405	1.17314	1.17388	1025	0	0
2025.09.12	02:00:00	1.17387	1.17400	1.17330	1.17331	1491	0	0
2025.09.12	03:00:00	1.17330	1.17344	1.17272	1.17331	3574	0	0
2025.09.12	04:00:00	1.17330	1.17346	1.17254	1.17256	2514	0	0
2025.09.12	05:00:00	1.17257	1.17292	1.17239	1.17268	1890	0	0
2025.09.12	06:00:00	1.17267	1.17272	1.17228	1.17252	1521	0	0
2025.09.12	07:00:00	1.17252	1.17271	1.17209	1.17256	1777	0	0
2025.09.12	08:00:00	1.17257	1.17336	1.17242	1.17305	1991	0	0
2025.09.12	09:00:00	1.17314	1.17405	1.17220	1.17397	4877	0	0
2025.09.12	10:00:00	1.17396	1.17479	1.17370	1.17407	5472	0	0
2025.09.12	11:00:00	1.17407	1.17410	1.17156	1.17173	6078	0	0
2025.09.12	12:00:00	1.17174	1.17253	1.17126	1.17222	5056	0	0
2025.09.12	13:00:00	1.17224	1.17348	1.17220	1.17340	3723	0	0
2025.09.12	14:00:00	1.17339	1.17357	1.17207	1.17212	4109	0	0
2025.09.12	15:00:00	1.17212	1.17229	1.17012	1.17124	7526	0	0
2025.09.12	16:00:00	1.17125	1.17166	1.17034	1.17115	6561	0	0
2025.09.12	17:00:00	1.17110	1.17283	1.17110	1.17251	8039	0	0
2025.09.12	18:00:00	1.17251	1.17279	1.17134	1.17140	5035	0	0
2025.09.12	19:00:00	1.17140	1.17318	1.17101	1.17270	3264	0	0
2025.09.12	20:00:00	1.17270	1.17379	1.17269	1.17321	2738	0	0
2025.09.12	21:00:00	1.17322	1.17418	1.17321	1.17412	2631	0	0
2025.09.12	22:00:00	1.17412	1.17416	1.17340	1.17363	2378	0	0
2025.09.12	23:00:00	1.17363	1.17367	1.17287	1.17320	1820	0	0
2025.09.15	00:00:00	1.17316	1.17332	1.17287	1.17293	217	0	17
2025.09.15	01:00:00	1.17284	1.17346	1.17278	1.17283	955	0	0
2025.09.15	02:00:00	1.17284	1.17313	1.17251	1.17256	1124	0	0
2025.09.15	03:00:00	1.17256	1.17278	1.17219	1.17268	1875	0	0
2025.09.15	04:00:00	1.17268	1.17296	1.17227	1.17277	2498	0	0
2025.09.15	05:00:00	1.17277	1.17294	1.17247	1.17276	1464	0	0
2025.09.15	06:00:00	1.17276	1.17343	1.17273	1.17312	1349	0	0
2025.09.15	07:00:00	1.17313	1.17355	1.17309	1.17341	1120	0	0
2025.09.15	08:00:00	1.17341	1.17344	1.17278	1.17284	1448	0	0
2025.09.15	09:00:00	1.17284	1.17300	1.17163	1.17251	3935	0	0
2025.09.15	10:00:00	1.17251	1.17442	1.17241	1.17336	5184	0	0
2025.09.15	11:00:00	1.17337	1.17436	1.17300	1.17372	4926	0	0
2025.09.15	12:00:00	1.17371	1.17517	1.17363	1.17464	4038	0	0
2025.09.15	13:00:00	1.17464	1.17628	1.17463	1.17529	3931	0	0
2025.09.15	14:00:00	1.17530	1.17633	1.17528	1.17611	3861	0	0
2025.09.15	15:00:00	1.17611	1.17710	1.17611	1.17697	5254	0	0
2025.09.15	16:00:00	1.17697	1.17734	1.17577	1.17589	5697	0	0
2025.09.15	17:00:00	1.17590	1.17605	1.17509	1.17578	5881	0	0
2025.09.15	18:00:00	1.17579	1.17722	1.17564	1.17714	4501	0	0
2025.09.15	19:00:00	1.17714	1.17745	1.17563	1.17583	3666	0	0
2025.09.15	20:00:00	1.17582	1.17730	1.17580	1.17710	2844	0	0
2025.09.15	21:00:00	1.17711	1.17724	1.17663	1.17695	2794	0	0
2025.09.15	22:00:00	1.17696	1.17721	1.17644	1.17658	2035	0	0
2025.09.15	23:00:00	1.17656	1.17686	1.17600	1.17609	1658	0	0
2025.09.16	00:00:00	1.17601	1.17638	1.17601	1.17633	504	0	50
2025.09.16	01:00:00	1.17632	1.17651	1.17617	1.17629	1182	0	1
2025.09.16	02:00:00	1.17633	1.17661	1.17629	1.17631	1044	0	0
2025.09.16	03:00:00	1.17630	1.17663	1.17574	1.17621	2767	0	0
2025.09.16	04:00:00	1.17623	1.17693	1.17581	1.17676	2947	0	0
2025.09.16	05:00:00	1.17676	1.17775	1.17674	1.17766	2839	0	0
2025.09.16	06:00:00	1.17767	1.17870	1.17743	1.17803	2861	0	0
2025.09.16	07:00:00	1.17804	1.17804	1.17740	1.17769	2325	0	0
2025.09.16	08:00:00	1.17769	1.17804	1.17737	1.17782	2836	0	0
2025.09.16	09:00:00	1.17782	1.17914	1.17779	1.17874	5348	0	0
2025.09.16	10:00:00	1.17874	1.18020	1.17864	1.17945	5925	0	0
2025.09.16	11:00:00	1.17944	1.18038	1.17902	1.17948	5540	0	0
2025.09.16	12:00:00	1.17952	1.18180	1.17950	1.18142	6178	0	0
2025.09.16	13:00:00	1.18143	1.18155	1.18041	1.18083	5206	0	0
2025.09.16	14:00:00	1.18083	1.18215	1.18013	1.18140	6074	0	0
2025.09.16	15:00:00	1.18141	1.18155	1.17890	1.18048	9268	0	0
2025.09.16	16:00:00	1.18048	1.18271	1.18041	1.18241	9015	0	0
2025.09.16	17:00:00	1.18239	1.18531	1.18213	1.18518	11337	0	0
2025.09.16	18:00:00	1.18519	1.18533	1.18349	1.18469	6393	0	0
2025.09.16	19:00:00	1.18469	1.18716	1.18461	1.18643	5198	0	2
2025.09.16	20:00:00	1.18642	1.18783	1.18633	1.18660	4663	0	2
2025.09.16	21:00:00	1.18660	1.18710	1.18612	1.18665	3462	0	2
2025.09.16	22:00:00	1.18663	1.18688	1.18577	1.18601	2949	0	2
2025.09.16	23:00:00	1.18598	1.18677	1.18580	1.18651	1862	0	3
2025.09.17	00:00:00	1.18571	1.18616	1.18568	1.18613	511	0	50
2025.09.17	01:00:00	1.18614	1.18684	1.18605	1.18660	976	0	0
2025.09.17	02:00:00	1.18663	1.18730	1.18659	1.18711	1159	0	0
2025.09.17	03:00:00	1.18713	1.18730	1.18580	1.18583	3291	0	0
2025.09.17	04:00:00	1.18583	1.18595	1.18522	1.18561	3165	0	0
2025.09.17	05:00:00	1.18561	1.18580	1.18513	1.18556	2200	0	0
2025.09.17	06:00:00	1.18556	1.18577	1.18515	1.18521	1511	0	0
2025.09.17	07:00:00	1.18521	1.18554	1.18513	1.18540	1567	0	0
2025.09.17	08:00:00	1.18542	1.18597	1.18542	1.18580	2139	0	0
2025.09.17	09:00:00	1.18589	1.18600	1.18514	1.18560	4352	0	0
2025.09.17	10:00:00	1.18560	1.18563	1.18381	1.18405	5123	0	0
2025.09.17	11:00:00	1.18406	1.18514	1.18397	1.18480	4183	0	0
2025.09.17	12:00:00	1.18482	1.18499	1.18411	1.18457	4050	0	0
2025.09.17	13:00:00	1.18456	1.18469	1.18329	1.18363	4347	0	0
2025.09.17	14:00:00	1.18364	1.18461	1.18348	1.18391	3968	0	0
2025.09.17	15:00:00	1.18392	1.18451	1.18335	1.18434	4315	0	0
2025.09.17	16:00:00	1.18435	1.18529	1.18424	1.18500	5344	0	0
2025.09.17	17:00:00	1.18500	1.18593	1.18460	1.18496	5972	0	0
2025.09.17	18:00:00	1.18495	1.18527	1.18436	1.18446	4252	0	0
2025.09.17	19:00:00	1.18447	1.18564	1.18423	1.18533	3511	0	0
2025.09.17	20:00:00	1.18532	1.18552	1.18468	1.18517	3795	0	0
2025.09.17	21:00:00	1.18516	1.19189	1.18190	1.18343	26588	0	0
2025.09.17	22:00:00	1.18347	1.18568	1.18205	1.18245	16267	0	0
2025.09.17	23:00:00	1.18246	1.18277	1.18079	1.18122	3749	0	0
2025.09.18	00:00:00	1.18100	1.18138	1.18099	1.18136	366	0	50
2025.09.18	01:00:00	1.18129	1.18220	1.18122	1.18191	2007	0	0
2025.09.18	02:00:00	1.18194	1.18289	1.18179	1.18252	2313	0	0
2025.09.18	03:00:00	1.18252	1.18283	1.18151	1.18253	5072	0	0
2025.09.18	04:00:00	1.18253	1.18288	1.18075	1.18137	5751	0	0
2025.09.18	05:00:00	1.18139	1.18225	1.18127	1.18194	2889	0	0
2025.09.18	06:00:00	1.18195	1.18227	1.18118	1.18122	2357	0	0
2025.09.18	07:00:00	1.18123	1.18137	1.17937	1.17951	2608	0	0
2025.09.18	08:00:00	1.17951	1.18004	1.17853	1.17908	3794	0	0
2025.09.18	09:00:00	1.17910	1.17995	1.17805	1.17944	6273	0	0
2025.09.18	10:00:00	1.17944	1.18387	1.17938	1.18317	8037	0	0
2025.09.18	11:00:00	1.18316	1.18343	1.18210	1.18277	6659	0	0
2025.09.18	12:00:00	1.18278	1.18483	1.18271	1.18382	5816	0	0
2025.09.18	13:00:00	1.18382	1.18403	1.18310	1.18367	4313	0	0
2025.09.18	14:00:00	1.18369	1.18370	1.18199	1.18253	6511	0	0
2025.09.18	15:00:00	1.18255	1.18262	1.17952	1.17957	9726	0	0
2025.09.18	16:00:00	1.17957	1.17962	1.17502	1.17671	12452	0	0
2025.09.18	17:00:00	1.17671	1.17818	1.17628	1.17754	11313	0	0
2025.09.18	18:00:00	1.17754	1.17878	1.17694	1.17796	8244	0	0
2025.09.18	19:00:00	1.17795	1.17880	1.17721	1.17871	4934	0	0
2025.09.18	20:00:00	1.17870	1.17939	1.17857	1.17878	3994	0	0
2025.09.18	21:00:00	1.17876	1.17898	1.17820	1.17879	3407	0	0
2025.09.18	22:00:00	1.17878	1.17913	1.17827	1.17850	3122	0	0
2025.09.18	23:00:00	1.17852	1.17860	1.17813	1.17824	2067	0	0
2025.09.19	00:00:00	1.17849	1.17872	1.17830	1.17848	861	0	50
2025.09.19	01:00:00	1.17849	1.17898	1.17831	1.17869	2573	0	0
2025.09.19	02:00:00	1.17868	1.17907	1.17864	1.17891	1149	0	0
2025.09.19	03:00:00	1.17892	1.17907	1.17753	1.17866	3520	0	0
2025.09.19	04:00:00	1.17865	1.17869	1.17745	1.17755	3731	0	0
2025.09.19	05:00:00	1.17754	1.17808	1.17721	1.17797	2546	0	0
2025.09.19	06:00:00	1.17797	1.17926	1.17797	1.17817	4817	0	0
2025.09.19	07:00:00	1.17818	1.17899	1.17703	1.17740	5116	0	0
2025.09.19	08:00:00	1.17740	1.17780	1.17709	1.17729	3168	0	0
2025.09.19	09:00:00	1.17728	1.17775	1.17633	1.17666	8058	0	0
2025.09.19	10:00:00	1.17668	1.17783	1.17574	1.17701	7819	0	0
2025.09.19	11:00:00	1.17700	1.17710	1.17509	1.17610	6014	0	0
2025.09.19	12:00:00	1.17610	1.17688	1.17564	1.17598	4791	0	0
2025.09.19	13:00:00	1.17598	1.17654	1.17583	1.17612	4202	0	0
2025.09.19	14:00:00	1.17613	1.17622	1.17352	1.17368	5279	0	0
2025.09.19	15:00:00	1.17368	1.17433	1.17289	1.17361	7137	0	0
2025.09.19	16:00:00	1.17361	1.17639	1.17354	1.17584	8236	0	0
2025.09.19	17:00:00	1.17583	1.17680	1.17558	1.17572	7856	0	0
2025.09.19	18:00:00	1.17572	1.17592	1.17373	1.17522	6674	0	0
2025.09.19	19:00:00	1.17523	1.17552	1.17411	1.17531	3456	0	0
2025.09.19	20:00:00	1.17532	1.17552	1.17486	1.17508	2778	0	0
2025.09.19	21:00:00	1.17509	1.17514	1.17468	1.17483	2478	0	0
2025.09.19	22:00:00	1.17483	1.17509	1.17453	1.17477	1951	0	0
2025.09.19	23:00:00	1.17476	1.17479	1.17406	1.17435	1650	0	0
2025.09.22	00:00:00	1.17432	1.17457	1.17420	1.17436	319	0	19
2025.09.22	01:00:00	1.17436	1.17482	1.17390	1.17408	1239	0	0
2025.09.22	02:00:00	1.17408	1.17418	1.17357	1.17365	1729	0	0
2025.09.22	03:00:00	1.17363	1.17381	1.17262	1.17346	3194	0	0
2025.09.22	04:00:00	1.17346	1.17411	1.17316	1.17324	4230	0	0
2025.09.22	05:00:00	1.17324	1.17338	1.17271	1.17281	3075	0	0
2025.09.22	06:00:00	1.17280	1.17350	1.17277	1.17326	2465	0	0
2025.09.22	07:00:00	1.17326	1.17326	1.17265	1.17306	1845	0	0
2025.09.22	08:00:00	1.17306	1.17385	1.17298	1.17384	1836	0	0
